"";"Subject";"Context";"Day";"CellType";"BMROrder";"bmr";"N";"Ntt";"Perc";"animal";"trialA";"trialB";"contextA";"contextB";"isCoherent";"rot1";"rot2";"rot3";"rot4"
"2481";"CMG162_CA1_TA2_TB10";"within";"3";"FI";"C_1";"1";53;127;0,417322834645669;"CMG162_CA1";2;10;2;2;1;0,417;0,22;0,189;0,173
"2482";"CMG162_CA1_TA2_TB10";"within";"3";"FI";"C_2";"2";28;127;0,220472440944882;"CMG162_CA1";2;10;2;2;1;0,417;0,22;0,189;0,173
"2483";"CMG162_CA1_TA2_TB10";"within";"3";"FI";"C_3";"3";24;127;0,188976377952756;"CMG162_CA1";2;10;2;2;1;0,417;0,22;0,189;0,173
"2484";"CMG162_CA1_TA2_TB10";"within";"3";"FI";"C_4";"4";22;127;0,173228346456693;"CMG162_CA1";2;10;2;2;1;0,417;0,22;0,189;0,173
"2485";"CMG162_CA1_TA2_TB10";"within";"3";"FS";"C_1";"1";7;12;0,583333333333333;"CMG162_CA1";2;10;2;2;1;0,583;0,167;0,167;0,083
"2486";"CMG162_CA1_TA2_TB10";"within";"3";"FS";"C_4";"2";1;12;0,0833333333333333;"CMG162_CA1";2;10;2;2;1;0,583;0,167;0,167;0,083
"2487";"CMG162_CA1_TA2_TB10";"within";"3";"FS";"C_2";"3";2;12;0,166666666666667;"CMG162_CA1";2;10;2;2;1;0,583;0,167;0,167;0,083
"2488";"CMG162_CA1_TA2_TB10";"within";"3";"FS";"C_3";"4";2;12;0,166666666666667;"CMG162_CA1";2;10;2;2;1;0,583;0,167;0,167;0,083
"2489";"CMG162_CA1_TA2_TB11";"across";"2";"FI";"C_4";"1";37;192;0,192708333333333;"CMG162_CA1";2;11;2;1;1;0,365;0,24;0,203;0,193
"2490";"CMG162_CA1_TA2_TB11";"across";"2";"FI";"C_3";"2";39;192;0,203125;"CMG162_CA1";2;11;2;1;1;0,365;0,24;0,203;0,193
"2491";"CMG162_CA1_TA2_TB11";"across";"2";"FI";"C_1";"3";70;192;0,364583333333333;"CMG162_CA1";2;11;2;1;1;0,365;0,24;0,203;0,193
"2492";"CMG162_CA1_TA2_TB11";"across";"2";"FI";"C_2";"4";46;192;0,239583333333333;"CMG162_CA1";2;11;2;1;1;0,365;0,24;0,203;0,193
"2493";"CMG162_CA1_TA2_TB11";"across";"2";"FS";"C_4";"1";1;7;0,142857142857143;"CMG162_CA1";2;11;2;1;0;0,286;0,286;0,286;0,143
"2494";"CMG162_CA1_TA2_TB11";"across";"2";"FS";"C_1";"2";2;7;0,285714285714286;"CMG162_CA1";2;11;2;1;0;0,286;0,286;0,286;0,143
"2495";"CMG162_CA1_TA2_TB11";"across";"2";"FS";"C_2";"3";2;7;0,285714285714286;"CMG162_CA1";2;11;2;1;0;0,286;0,286;0,286;0,143
"2496";"CMG162_CA1_TA2_TB11";"across";"2";"FS";"C_3";"4";2;7;0,285714285714286;"CMG162_CA1";2;11;2;1;0;0,286;0,286;0,286;0,143
"2497";"CMG162_CA1_TA2_TB11";"across";"3";"FI";"C_2";"1";31;126;0,246031746031746;"CMG162_CA1";2;11;2;1;1;0,349;0,246;0,214;0,19
"2498";"CMG162_CA1_TA2_TB11";"across";"3";"FI";"C_3";"2";27;126;0,214285714285714;"CMG162_CA1";2;11;2;1;1;0,349;0,246;0,214;0,19
"2499";"CMG162_CA1_TA2_TB11";"across";"3";"FI";"C_1";"3";44;126;0,349206349206349;"CMG162_CA1";2;11;2;1;1;0,349;0,246;0,214;0,19
"2500";"CMG162_CA1_TA2_TB11";"across";"3";"FI";"C_4";"4";24;126;0,19047619047619;"CMG162_CA1";2;11;2;1;1;0,349;0,246;0,214;0,19
"2501";"CMG162_CA1_TA2_TB11";"across";"3";"FS";"C_2";"1";3;12;0,25;"CMG162_CA1";2;11;2;1;0;0,333;0,25;0,25;0,167
"2502";"CMG162_CA1_TA2_TB11";"across";"3";"FS";"C_4";"2";2;12;0,166666666666667;"CMG162_CA1";2;11;2;1;0;0,333;0,25;0,25;0,167
"2503";"CMG162_CA1_TA2_TB11";"across";"3";"FS";"C_3";"3";3;12;0,25;"CMG162_CA1";2;11;2;1;0;0,333;0,25;0,25;0,167
"2504";"CMG162_CA1_TA2_TB11";"across";"3";"FS";"C_1";"4";4;12;0,333333333333333;"CMG162_CA1";2;11;2;1;0;0,333;0,25;0,25;0,167
"2505";"CMG162_CA1_TA2_TB12";"within";"2";"FI";"C_1";"1";79;192;0,411458333333333;"CMG162_CA1";2;12;2;2;1;0,411;0,255;0,203;0,13
"2506";"CMG162_CA1_TA2_TB12";"within";"2";"FI";"C_2";"2";49;192;0,255208333333333;"CMG162_CA1";2;12;2;2;1;0,411;0,255;0,203;0,13
"2507";"CMG162_CA1_TA2_TB12";"within";"2";"FI";"C_4";"3";25;192;0,130208333333333;"CMG162_CA1";2;12;2;2;1;0,411;0,255;0,203;0,13
"2508";"CMG162_CA1_TA2_TB12";"within";"2";"FI";"C_3";"4";39;192;0,203125;"CMG162_CA1";2;12;2;2;1;0,411;0,255;0,203;0,13
"2509";"CMG162_CA1_TA2_TB12";"within";"2";"FS";"C_2";"1";2;7;0,285714285714286;"CMG162_CA1";2;12;2;2;0;0,429;0,286;0,286;0
"2510";"CMG162_CA1_TA2_TB12";"within";"2";"FS";"C_1";"2";3;7;0,428571428571429;"CMG162_CA1";2;12;2;2;0;0,429;0,286;0,286;0
"2511";"CMG162_CA1_TA2_TB12";"within";"2";"FS";"C_4";"3";0;7;0;"CMG162_CA1";2;12;2;2;0;0,429;0,286;0,286;0
"2512";"CMG162_CA1_TA2_TB12";"within";"2";"FS";"C_3";"4";2;7;0,285714285714286;"CMG162_CA1";2;12;2;2;0;0,429;0,286;0,286;0
"2513";"CMG162_CA1_TA2_TB12";"within";"3";"FI";"C_1";"1";43;126;0,341269841269841;"CMG162_CA1";2;12;2;2;1;0,341;0,238;0,222;0,198
"2514";"CMG162_CA1_TA2_TB12";"within";"3";"FI";"C_3";"2";28;126;0,222222222222222;"CMG162_CA1";2;12;2;2;1;0,341;0,238;0,222;0,198
"2515";"CMG162_CA1_TA2_TB12";"within";"3";"FI";"C_2";"3";30;126;0,238095238095238;"CMG162_CA1";2;12;2;2;1;0,341;0,238;0,222;0,198
"2516";"CMG162_CA1_TA2_TB12";"within";"3";"FI";"C_4";"4";25;126;0,198412698412698;"CMG162_CA1";2;12;2;2;1;0,341;0,238;0,222;0,198
"2517";"CMG162_CA1_TA2_TB12";"within";"3";"FS";"C_1";"1";4;12;0,333333333333333;"CMG162_CA1";2;12;2;2;0;0,333;0,333;0,167;0,167
"2518";"CMG162_CA1_TA2_TB12";"within";"3";"FS";"C_3";"2";2;12;0,166666666666667;"CMG162_CA1";2;12;2;2;0;0,333;0,333;0,167;0,167
"2519";"CMG162_CA1_TA2_TB12";"within";"3";"FS";"C_4";"3";2;12;0,166666666666667;"CMG162_CA1";2;12;2;2;0;0,333;0,333;0,167;0,167
"2520";"CMG162_CA1_TA2_TB12";"within";"3";"FS";"C_2";"4";4;12;0,333333333333333;"CMG162_CA1";2;12;2;2;0;0,333;0,333;0,167;0,167
"2521";"CMG162_CA1_TA2_TB3";"across";"2";"FI";"C_1";"1";60;192;0,3125;"CMG162_CA1";2;3;2;1;1;0,312;0,286;0,255;0,146
"2522";"CMG162_CA1_TA2_TB3";"across";"2";"FI";"C_4";"2";28;192;0,145833333333333;"CMG162_CA1";2;3;2;1;1;0,312;0,286;0,255;0,146
"2523";"CMG162_CA1_TA2_TB3";"across";"2";"FI";"C_3";"3";49;192;0,255208333333333;"CMG162_CA1";2;3;2;1;1;0,312;0,286;0,255;0,146
"2524";"CMG162_CA1_TA2_TB3";"across";"2";"FI";"C_2";"4";55;192;0,286458333333333;"CMG162_CA1";2;3;2;1;1;0,312;0,286;0,255;0,146
"2525";"CMG162_CA1_TA2_TB3";"across";"2";"FS";"C_1";"1";3;7;0,428571428571429;"CMG162_CA1";2;3;2;1;0;0,429;0,286;0,286;0
"2526";"CMG162_CA1_TA2_TB3";"across";"2";"FS";"C_4";"2";0;7;0;"CMG162_CA1";2;3;2;1;0;0,429;0,286;0,286;0
"2527";"CMG162_CA1_TA2_TB3";"across";"2";"FS";"C_2";"3";2;7;0,285714285714286;"CMG162_CA1";2;3;2;1;0;0,429;0,286;0,286;0
"2528";"CMG162_CA1_TA2_TB3";"across";"2";"FS";"C_3";"4";2;7;0,285714285714286;"CMG162_CA1";2;3;2;1;0;0,429;0,286;0,286;0
"2529";"CMG162_CA1_TA2_TB3";"across";"3";"FI";"C_1";"1";36;127;0,283464566929134;"CMG162_CA1";2;3;2;1;0;0,283;0,268;0,236;0,213
"2530";"CMG162_CA1_TA2_TB3";"across";"3";"FI";"C_4";"2";27;127;0,21259842519685;"CMG162_CA1";2;3;2;1;0;0,283;0,268;0,236;0,213
"2531";"CMG162_CA1_TA2_TB3";"across";"3";"FI";"C_3";"3";30;127;0,236220472440945;"CMG162_CA1";2;3;2;1;0;0,283;0,268;0,236;0,213
"2532";"CMG162_CA1_TA2_TB3";"across";"3";"FI";"C_2";"4";34;127;0,267716535433071;"CMG162_CA1";2;3;2;1;0;0,283;0,268;0,236;0,213
"2533";"CMG162_CA1_TA2_TB3";"across";"3";"FS";"C_2";"1";2;12;0,166666666666667;"CMG162_CA1";2;3;2;1;0;0,5;0,167;0,167;0,167
"2534";"CMG162_CA1_TA2_TB3";"across";"3";"FS";"C_3";"2";2;12;0,166666666666667;"CMG162_CA1";2;3;2;1;0;0,5;0,167;0,167;0,167
"2535";"CMG162_CA1_TA2_TB3";"across";"3";"FS";"C_4";"3";2;12;0,166666666666667;"CMG162_CA1";2;3;2;1;0;0,5;0,167;0,167;0,167
"2536";"CMG162_CA1_TA2_TB3";"across";"3";"FS";"C_1";"4";6;12;0,5;"CMG162_CA1";2;3;2;1;0;0,5;0,167;0,167;0,167
"2537";"CMG162_CA1_TA2_TB4";"within";"2";"FI";"C_1";"1";73;192;0,380208333333333;"CMG162_CA1";2;4;2;2;1;0,38;0,24;0,224;0,156
"2538";"CMG162_CA1_TA2_TB4";"within";"2";"FI";"C_3";"2";43;192;0,223958333333333;"CMG162_CA1";2;4;2;2;1;0,38;0,24;0,224;0,156
"2539";"CMG162_CA1_TA2_TB4";"within";"2";"FI";"C_2";"3";46;192;0,239583333333333;"CMG162_CA1";2;4;2;2;1;0,38;0,24;0,224;0,156
"2540";"CMG162_CA1_TA2_TB4";"within";"2";"FI";"C_4";"4";30;192;0,15625;"CMG162_CA1";2;4;2;2;1;0,38;0,24;0,224;0,156
"2541";"CMG162_CA1_TA2_TB4";"within";"2";"FS";"C_3";"1";1;7;0,142857142857143;"CMG162_CA1";2;4;2;2;0;0,429;0,429;0,143;0
"2542";"CMG162_CA1_TA2_TB4";"within";"2";"FS";"C_1";"2";3;7;0,428571428571429;"CMG162_CA1";2;4;2;2;0;0,429;0,429;0,143;0
"2543";"CMG162_CA1_TA2_TB4";"within";"2";"FS";"C_2";"3";3;7;0,428571428571429;"CMG162_CA1";2;4;2;2;0;0,429;0,429;0,143;0
"2544";"CMG162_CA1_TA2_TB4";"within";"2";"FS";"C_4";"4";0;7;0;"CMG162_CA1";2;4;2;2;0;0,429;0,429;0,143;0
"2545";"CMG162_CA1_TA2_TB4";"within";"3";"FI";"C_1";"1";71;127;0,559055118110236;"CMG162_CA1";2;4;2;2;1;0,559;0,165;0,15;0,126
"2546";"CMG162_CA1_TA2_TB4";"within";"3";"FI";"C_3";"2";19;127;0,149606299212598;"CMG162_CA1";2;4;2;2;1;0,559;0,165;0,15;0,126
"2547";"CMG162_CA1_TA2_TB4";"within";"3";"FI";"C_4";"3";16;127;0,125984251968504;"CMG162_CA1";2;4;2;2;1;0,559;0,165;0,15;0,126
"2548";"CMG162_CA1_TA2_TB4";"within";"3";"FI";"C_2";"4";21;127;0,165354330708661;"CMG162_CA1";2;4;2;2;1;0,559;0,165;0,15;0,126
"2549";"CMG162_CA1_TA2_TB4";"within";"3";"FS";"C_1";"1";6;12;0,5;"CMG162_CA1";2;4;2;2;0;0,5;0,25;0,167;0,083
"2550";"CMG162_CA1_TA2_TB4";"within";"3";"FS";"C_2";"2";3;12;0,25;"CMG162_CA1";2;4;2;2;0;0,5;0,25;0,167;0,083
"2551";"CMG162_CA1_TA2_TB4";"within";"3";"FS";"C_3";"3";2;12;0,166666666666667;"CMG162_CA1";2;4;2;2;0;0,5;0,25;0,167;0,083
"2552";"CMG162_CA1_TA2_TB4";"within";"3";"FS";"C_4";"4";1;12;0,0833333333333333;"CMG162_CA1";2;4;2;2;0;0,5;0,25;0,167;0,083
"2553";"CMG162_CA1_TA2_TB5";"across";"2";"FI";"C_4";"1";40;192;0,208333333333333;"CMG162_CA1";2;5;2;1;1;0,328;0,245;0,219;0,208
"2554";"CMG162_CA1_TA2_TB5";"across";"2";"FI";"C_2";"2";47;192;0,244791666666667;"CMG162_CA1";2;5;2;1;1;0,328;0,245;0,219;0,208
"2555";"CMG162_CA1_TA2_TB5";"across";"2";"FI";"C_1";"3";63;192;0,328125;"CMG162_CA1";2;5;2;1;1;0,328;0,245;0,219;0,208
"2556";"CMG162_CA1_TA2_TB5";"across";"2";"FI";"C_3";"4";42;192;0,21875;"CMG162_CA1";2;5;2;1;1;0,328;0,245;0,219;0,208
"2557";"CMG162_CA1_TA2_TB5";"across";"2";"FS";"C_3";"1";1;7;0,142857142857143;"CMG162_CA1";2;5;2;1;0;0,429;0,286;0,143;0,143
"2558";"CMG162_CA1_TA2_TB5";"across";"2";"FS";"C_2";"2";2;7;0,285714285714286;"CMG162_CA1";2;5;2;1;0;0,429;0,286;0,143;0,143
"2559";"CMG162_CA1_TA2_TB5";"across";"2";"FS";"C_1";"3";3;7;0,428571428571429;"CMG162_CA1";2;5;2;1;0;0,429;0,286;0,143;0,143
"2560";"CMG162_CA1_TA2_TB5";"across";"2";"FS";"C_4";"4";1;7;0,142857142857143;"CMG162_CA1";2;5;2;1;0;0,429;0,286;0,143;0,143
"2561";"CMG162_CA1_TA2_TB5";"across";"3";"FI";"C_1";"1";36;127;0,283464566929134;"CMG162_CA1";2;5;2;1;0;0,283;0,26;0,236;0,22
"2562";"CMG162_CA1_TA2_TB5";"across";"3";"FI";"C_4";"2";28;127;0,220472440944882;"CMG162_CA1";2;5;2;1;0;0,283;0,26;0,236;0,22
"2563";"CMG162_CA1_TA2_TB5";"across";"3";"FI";"C_2";"3";33;127;0,259842519685039;"CMG162_CA1";2;5;2;1;0;0,283;0,26;0,236;0,22
"2564";"CMG162_CA1_TA2_TB5";"across";"3";"FI";"C_3";"4";30;127;0,236220472440945;"CMG162_CA1";2;5;2;1;0;0,283;0,26;0,236;0,22
"2565";"CMG162_CA1_TA2_TB5";"across";"3";"FS";"C_2";"1";3;12;0,25;"CMG162_CA1";2;5;2;1;0;0,333;0,25;0,25;0,167
"2566";"CMG162_CA1_TA2_TB5";"across";"3";"FS";"C_1";"2";4;12;0,333333333333333;"CMG162_CA1";2;5;2;1;0;0,333;0,25;0,25;0,167
"2567";"CMG162_CA1_TA2_TB5";"across";"3";"FS";"C_4";"3";2;12;0,166666666666667;"CMG162_CA1";2;5;2;1;0;0,333;0,25;0,25;0,167
"2568";"CMG162_CA1_TA2_TB5";"across";"3";"FS";"C_3";"4";3;12;0,25;"CMG162_CA1";2;5;2;1;0;0,333;0,25;0,25;0,167
"2569";"CMG162_CA1_TA2_TB6";"within";"2";"FI";"C_1";"1";77;192;0,401041666666667;"CMG162_CA1";2;6;2;2;1;0,401;0,234;0,208;0,156
"2570";"CMG162_CA1_TA2_TB6";"within";"2";"FI";"C_2";"2";45;192;0,234375;"CMG162_CA1";2;6;2;2;1;0,401;0,234;0,208;0,156
"2571";"CMG162_CA1_TA2_TB6";"within";"2";"FI";"C_3";"3";40;192;0,208333333333333;"CMG162_CA1";2;6;2;2;1;0,401;0,234;0,208;0,156
"2572";"CMG162_CA1_TA2_TB6";"within";"2";"FI";"C_4";"4";30;192;0,15625;"CMG162_CA1";2;6;2;2;1;0,401;0,234;0,208;0,156
"2573";"CMG162_CA1_TA2_TB6";"within";"2";"FS";"C_1";"1";2;7;0,285714285714286;"CMG162_CA1";2;6;2;2;0;0,286;0,286;0,286;0,143
"2574";"CMG162_CA1_TA2_TB6";"within";"2";"FS";"C_2";"2";2;7;0,285714285714286;"CMG162_CA1";2;6;2;2;0;0,286;0,286;0,286;0,143
"2575";"CMG162_CA1_TA2_TB6";"within";"2";"FS";"C_3";"3";2;7;0,285714285714286;"CMG162_CA1";2;6;2;2;0;0,286;0,286;0,286;0,143
"2576";"CMG162_CA1_TA2_TB6";"within";"2";"FS";"C_4";"4";1;7;0,142857142857143;"CMG162_CA1";2;6;2;2;0;0,286;0,286;0,286;0,143
"2577";"CMG162_CA1_TA2_TB6";"within";"3";"FI";"C_2";"1";27;127;0,21259842519685;"CMG162_CA1";2;6;2;2;1;0,441;0,213;0,197;0,15
"2578";"CMG162_CA1_TA2_TB6";"within";"3";"FI";"C_4";"2";19;127;0,149606299212598;"CMG162_CA1";2;6;2;2;1;0,441;0,213;0,197;0,15
"2579";"CMG162_CA1_TA2_TB6";"within";"3";"FI";"C_1";"3";56;127;0,440944881889764;"CMG162_CA1";2;6;2;2;1;0,441;0,213;0,197;0,15
"2580";"CMG162_CA1_TA2_TB6";"within";"3";"FI";"C_3";"4";25;127;0,196850393700787;"CMG162_CA1";2;6;2;2;1;0,441;0,213;0,197;0,15
"2581";"CMG162_CA1_TA2_TB6";"within";"3";"FS";"C_4";"1";0;12;0;"CMG162_CA1";2;6;2;2;1;0,75;0,167;0,083;0
"2582";"CMG162_CA1_TA2_TB6";"within";"3";"FS";"C_3";"2";1;12;0,0833333333333333;"CMG162_CA1";2;6;2;2;1;0,75;0,167;0,083;0
"2583";"CMG162_CA1_TA2_TB6";"within";"3";"FS";"C_1";"3";9;12;0,75;"CMG162_CA1";2;6;2;2;1;0,75;0,167;0,083;0
"2584";"CMG162_CA1_TA2_TB6";"within";"3";"FS";"C_2";"4";2;12;0,166666666666667;"CMG162_CA1";2;6;2;2;1;0,75;0,167;0,083;0
"2585";"CMG162_CA1_TA2_TB7";"across";"2";"FI";"C_1";"1";69;192;0,359375;"CMG162_CA1";2;7;2;1;1;0,359;0,323;0,161;0,156
"2586";"CMG162_CA1_TA2_TB7";"across";"2";"FI";"C_2";"2";62;192;0,322916666666667;"CMG162_CA1";2;7;2;1;1;0,359;0,323;0,161;0,156
"2587";"CMG162_CA1_TA2_TB7";"across";"2";"FI";"C_4";"3";30;192;0,15625;"CMG162_CA1";2;7;2;1;1;0,359;0,323;0,161;0,156
"2588";"CMG162_CA1_TA2_TB7";"across";"2";"FI";"C_3";"4";31;192;0,161458333333333;"CMG162_CA1";2;7;2;1;1;0,359;0,323;0,161;0,156
"2589";"CMG162_CA1_TA2_TB7";"across";"2";"FS";"C_2";"1";2;7;0,285714285714286;"CMG162_CA1";2;7;2;1;0;0,429;0,286;0,143;0,143
"2590";"CMG162_CA1_TA2_TB7";"across";"2";"FS";"C_1";"2";3;7;0,428571428571429;"CMG162_CA1";2;7;2;1;0;0,429;0,286;0,143;0,143
"2591";"CMG162_CA1_TA2_TB7";"across";"2";"FS";"C_3";"3";1;7;0,142857142857143;"CMG162_CA1";2;7;2;1;0;0,429;0,286;0,143;0,143
"2592";"CMG162_CA1_TA2_TB7";"across";"2";"FS";"C_4";"4";1;7;0,142857142857143;"CMG162_CA1";2;7;2;1;0;0,429;0,286;0,143;0,143
"2593";"CMG162_CA1_TA2_TB7";"across";"3";"FI";"C_1";"1";43;127;0,338582677165354;"CMG162_CA1";2;7;2;1;1;0,339;0,283;0,228;0,15
"2594";"CMG162_CA1_TA2_TB7";"across";"3";"FI";"C_2";"2";36;127;0,283464566929134;"CMG162_CA1";2;7;2;1;1;0,339;0,283;0,228;0,15
"2595";"CMG162_CA1_TA2_TB7";"across";"3";"FI";"C_3";"3";29;127;0,228346456692913;"CMG162_CA1";2;7;2;1;1;0,339;0,283;0,228;0,15
"2596";"CMG162_CA1_TA2_TB7";"across";"3";"FI";"C_4";"4";19;127;0,149606299212598;"CMG162_CA1";2;7;2;1;1;0,339;0,283;0,228;0,15
"2597";"CMG162_CA1_TA2_TB7";"across";"3";"FS";"C_4";"1";1;12;0,0833333333333333;"CMG162_CA1";2;7;2;1;0;0,417;0,333;0,167;0,083
"2598";"CMG162_CA1_TA2_TB7";"across";"3";"FS";"C_1";"2";5;12;0,416666666666667;"CMG162_CA1";2;7;2;1;0;0,417;0,333;0,167;0,083
"2599";"CMG162_CA1_TA2_TB7";"across";"3";"FS";"C_3";"3";2;12;0,166666666666667;"CMG162_CA1";2;7;2;1;0;0,417;0,333;0,167;0,083
"2600";"CMG162_CA1_TA2_TB7";"across";"3";"FS";"C_2";"4";4;12;0,333333333333333;"CMG162_CA1";2;7;2;1;0;0,417;0,333;0,167;0,083
"2601";"CMG162_CA1_TA2_TB8";"within";"2";"FI";"C_1";"1";89;192;0,463541666666667;"CMG162_CA1";2;8;2;2;1;0,464;0,208;0,188;0,141
"2602";"CMG162_CA1_TA2_TB8";"within";"2";"FI";"C_4";"2";27;192;0,140625;"CMG162_CA1";2;8;2;2;1;0,464;0,208;0,188;0,141
"2603";"CMG162_CA1_TA2_TB8";"within";"2";"FI";"C_3";"3";36;192;0,1875;"CMG162_CA1";2;8;2;2;1;0,464;0,208;0,188;0,141
"2604";"CMG162_CA1_TA2_TB8";"within";"2";"FI";"C_2";"4";40;192;0,208333333333333;"CMG162_CA1";2;8;2;2;1;0,464;0,208;0,188;0,141
"2605";"CMG162_CA1_TA2_TB8";"within";"2";"FS";"C_1";"1";3;7;0,428571428571429;"CMG162_CA1";2;8;2;2;0;0,429;0,286;0,286;0
"2606";"CMG162_CA1_TA2_TB8";"within";"2";"FS";"C_4";"2";0;7;0;"CMG162_CA1";2;8;2;2;0;0,429;0,286;0,286;0
"2607";"CMG162_CA1_TA2_TB8";"within";"2";"FS";"C_2";"3";2;7;0,285714285714286;"CMG162_CA1";2;8;2;2;0;0,429;0,286;0,286;0
"2608";"CMG162_CA1_TA2_TB8";"within";"2";"FS";"C_3";"4";2;7;0,285714285714286;"CMG162_CA1";2;8;2;2;0;0,429;0,286;0,286;0
"2609";"CMG162_CA1_TA2_TB8";"within";"3";"FI";"C_2";"1";31;127;0,244094488188976;"CMG162_CA1";2;8;2;2;1;0,425;0,244;0,189;0,142
"2610";"CMG162_CA1_TA2_TB8";"within";"3";"FI";"C_3";"2";24;127;0,188976377952756;"CMG162_CA1";2;8;2;2;1;0,425;0,244;0,189;0,142
"2611";"CMG162_CA1_TA2_TB8";"within";"3";"FI";"C_1";"3";54;127;0,425196850393701;"CMG162_CA1";2;8;2;2;1;0,425;0,244;0,189;0,142
"2612";"CMG162_CA1_TA2_TB8";"within";"3";"FI";"C_4";"4";18;127;0,141732283464567;"CMG162_CA1";2;8;2;2;1;0,425;0,244;0,189;0,142
"2613";"CMG162_CA1_TA2_TB8";"within";"3";"FS";"C_4";"1";1;12;0,0833333333333333;"CMG162_CA1";2;8;2;2;0;0,417;0,333;0,167;0,083
"2614";"CMG162_CA1_TA2_TB8";"within";"3";"FS";"C_2";"2";4;12;0,333333333333333;"CMG162_CA1";2;8;2;2;0;0,417;0,333;0,167;0,083
"2615";"CMG162_CA1_TA2_TB8";"within";"3";"FS";"C_1";"3";5;12;0,416666666666667;"CMG162_CA1";2;8;2;2;0;0,417;0,333;0,167;0,083
"2616";"CMG162_CA1_TA2_TB8";"within";"3";"FS";"C_3";"4";2;12;0,166666666666667;"CMG162_CA1";2;8;2;2;0;0,417;0,333;0,167;0,083
"2617";"CMG162_CA1_TA2_TB9";"across";"2";"FI";"C_1";"1";76;192;0,395833333333333;"CMG162_CA1";2;9;2;1;1;0,396;0,234;0,193;0,177
"2618";"CMG162_CA1_TA2_TB9";"across";"2";"FI";"C_2";"2";45;192;0,234375;"CMG162_CA1";2;9;2;1;1;0,396;0,234;0,193;0,177
"2619";"CMG162_CA1_TA2_TB9";"across";"2";"FI";"C_4";"3";34;192;0,177083333333333;"CMG162_CA1";2;9;2;1;1;0,396;0,234;0,193;0,177
"2620";"CMG162_CA1_TA2_TB9";"across";"2";"FI";"C_3";"4";37;192;0,192708333333333;"CMG162_CA1";2;9;2;1;1;0,396;0,234;0,193;0,177
"2621";"CMG162_CA1_TA2_TB9";"across";"2";"FS";"C_2";"1";2;7;0,285714285714286;"CMG162_CA1";2;9;2;1;0;0,429;0,286;0,143;0,143
"2622";"CMG162_CA1_TA2_TB9";"across";"2";"FS";"C_1";"2";3;7;0,428571428571429;"CMG162_CA1";2;9;2;1;0;0,429;0,286;0,143;0,143
"2623";"CMG162_CA1_TA2_TB9";"across";"2";"FS";"C_3";"3";1;7;0,142857142857143;"CMG162_CA1";2;9;2;1;0;0,429;0,286;0,143;0,143
"2624";"CMG162_CA1_TA2_TB9";"across";"2";"FS";"C_4";"4";1;7;0,142857142857143;"CMG162_CA1";2;9;2;1;0;0,429;0,286;0,143;0,143
"2625";"CMG162_CA1_TA2_TB9";"across";"3";"FI";"C_4";"1";29;126;0,23015873015873;"CMG162_CA1";2;9;2;1;0;0,262;0,262;0,246;0,23
"2626";"CMG162_CA1_TA2_TB9";"across";"3";"FI";"C_1";"2";33;126;0,261904761904762;"CMG162_CA1";2;9;2;1;0;0,262;0,262;0,246;0,23
"2627";"CMG162_CA1_TA2_TB9";"across";"3";"FI";"C_3";"3";31;126;0,246031746031746;"CMG162_CA1";2;9;2;1;0;0,262;0,262;0,246;0,23
"2628";"CMG162_CA1_TA2_TB9";"across";"3";"FI";"C_2";"4";33;126;0,261904761904762;"CMG162_CA1";2;9;2;1;0;0,262;0,262;0,246;0,23
"2629";"CMG162_CA1_TA2_TB9";"across";"3";"FS";"C_1";"1";4;12;0,333333333333333;"CMG162_CA1";2;9;2;1;0;0,333;0,25;0,25;0,167
"2630";"CMG162_CA1_TA2_TB9";"across";"3";"FS";"C_4";"2";2;12;0,166666666666667;"CMG162_CA1";2;9;2;1;0;0,333;0,25;0,25;0,167
"2631";"CMG162_CA1_TA2_TB9";"across";"3";"FS";"C_2";"3";3;12;0,25;"CMG162_CA1";2;9;2;1;0;0,333;0,25;0,25;0,167
"2632";"CMG162_CA1_TA2_TB9";"across";"3";"FS";"C_3";"4";3;12;0,25;"CMG162_CA1";2;9;2;1;0;0,333;0,25;0,25;0,167
"2633";"CMG162_CA1_TA3_TB10";"across";"2";"FI";"C_1";"1";65;192;0,338541666666667;"CMG162_CA1";3;10;1;2;1;0,339;0,255;0,24;0,167
"2634";"CMG162_CA1_TA3_TB10";"across";"2";"FI";"C_3";"2";46;192;0,239583333333333;"CMG162_CA1";3;10;1;2;1;0,339;0,255;0,24;0,167
"2635";"CMG162_CA1_TA3_TB10";"across";"2";"FI";"C_2";"3";49;192;0,255208333333333;"CMG162_CA1";3;10;1;2;1;0,339;0,255;0,24;0,167
"2636";"CMG162_CA1_TA3_TB10";"across";"2";"FI";"C_4";"4";32;192;0,166666666666667;"CMG162_CA1";3;10;1;2;1;0,339;0,255;0,24;0,167
"2637";"CMG162_CA1_TA3_TB10";"across";"2";"FS";"C_2";"1";2;7;0,285714285714286;"CMG162_CA1";3;10;1;2;0;0,429;0,286;0,286;0
"2638";"CMG162_CA1_TA3_TB10";"across";"2";"FS";"C_3";"2";2;7;0,285714285714286;"CMG162_CA1";3;10;1;2;0;0,429;0,286;0,286;0
"2639";"CMG162_CA1_TA3_TB10";"across";"2";"FS";"C_1";"3";3;7;0,428571428571429;"CMG162_CA1";3;10;1;2;0;0,429;0,286;0,286;0
