"";"Subject";"Day";"Context";"Rate"
"364";"K1_CA1_d2_TT2_1.t";"Day 2";"Across";22,96319161
"365";"K1_CA1_d2_TT2_2.t";"Day 2";"Across";18,5933706
"366";"K1_CA1_d2_TT2_6.t";"Day 2";"Across";11,66775216
"367";"K1_CA1_d2_TT2_7.t";"Day 2";"Across";12,71227
"368";"K1_CA1_d2_TT2_8.t";"Day 2";"Across";21,43157084
"369";"K1_CA1_d2_TT3_1.t";"Day 2";"Across";20,25202114
"370";"K1_CA1_d2_TT3_2.t";"Day 2";"Across";11,65645715
"371";"K1_CA1_d2_TT3_3.t";"Day 2";"Across";27,49218232
"372";"K1_CA1_d2_TT3_4.t";"Day 2";"Across";22,95628458
"373";"K1_CA1_d2_TT3_6.t";"Day 2";"Across";34,23236819
"374";"K1_CA1_d2_TT3_7.t";"Day 2";"Across";25,42614191
"375";"K1_CA1_d2_TT4_2.t";"Day 2";"Across";13,17340302
"376";"MG1_d7_TT3_1.t";"Day 2";"Across";38,15344171
"377";"MG1_d7_TT3_11.t";"Day 2";"Across";56,59046248
"378";"MG1_d7_TT3_12.t";"Day 2";"Across";5,741656603
"379";"MG1_d7_TT3_13.t";"Day 2";"Across";28,62877176
"380";"MG1_d7_TT3_14.t";"Day 2";"Across";20,92350178
"381";"MG1_d7_TT3_15.t";"Day 2";"Across";52,10342189
"382";"MG1_d7_TT3_17.t";"Day 2";"Across";8,509408621
"383";"MG1_d7_TT3_3.t";"Day 2";"Across";75,83873451
"384";"MG1_d7_TT3_4.t";"Day 2";"Across";69,37859232
"385";"MG1_d7_TT3_6.t";"Day 2";"Across";32,18666857
"386";"MG1_d7_TT3_7.t";"Day 2";"Across";10,96850737
"387";"MG1_d7_TT3_8.t";"Day 2";"Across";51,58802262
"388";"MG1_d7_TT3_9.t";"Day 2";"Across";50,47399994
"389";"MG1_d7_TT4_1.t";"Day 2";"Across";24,43245059
"390";"AK74_CA1_d2_TT4_01.t";"Day 2";"Across";58,7108785
"391";"AK74_CA1_d2_TT4_03.t";"Day 2";"Across";34,18756055
"392";"AK74_CA1_d2_TT4_04.t";"Day 2";"Across";52,21999706
"393";"CMG159_recut_s7_TT1_1.t";"Day 2";"Across";71,65192121
"394";"CMG159_recut_s7_TT1_4.t";"Day 2";"Across";24,17686124
"395";"CMG159_recut_s7_TT2_3.t";"Day 2";"Across";14,76628004
"396";"CMG159_recut_s7_TT2_5.t";"Day 2";"Across";16,04246314
"397";"CMG159_recut_s7_TT2_8.t";"Day 2";"Across";6,403239063
"398";"CMG159_recut_s7_TT6_5.t";"Day 2";"Across";113,3435142
"399";"MG1_d7_TT3_10.t";"Day 2";"Across";13,58455608
"400";"MG1_d7_TT3_2.t";"Day 2";"Across";34,37635835
"401";"MG1_d7_TT3_5.t";"Day 2";"Across";38,45276795
"402";"AK42_CA1_d9_TT2_01.t";"Day 3";"Across";47,52109495
"403";"AK42_CA1_d9_TT2_02.t";"Day 3";"Across";66,50593414
"404";"AK42_CA1_d9_TT2_03.t";"Day 3";"Across";14,84717559
"405";"AK42_CA1_d9_TT4_01.t";"Day 3";"Across";70,65282482
"406";"AK42_CA1_d9_TT4_02.t";"Day 3";"Across";23,5201999
"407";"AK42_CA1_d9_TT4_05.t";"Day 3";"Across";28,43377458
"408";"AK42_CA1_d9_TT5_01.t";"Day 3";"Across";43,62631518
"409";"AK42_CA1_d9_TT5_02.t";"Day 3";"Across";20,68648444
"410";"AK42_CA1_d9_TT5_03.t";"Day 3";"Across";18,21321519
"411";"AK42_CA1_d9_TT5_04.t";"Day 3";"Across";38,41691489
"412";"AK42_CA1_d9_TT5_05.t";"Day 3";"Across";21,4101866
"413";"AK74_CA1_d3_TT4_01.t";"Day 3";"Across";14,32441008
"414";"AK74_CA1_d3_TT4_02.t";"Day 3";"Across";34,87294644
"415";"AK74_CA1_d3_TT4_04.t";"Day 3";"Across";15,90289203
"416";"AK74_CA1_d3_TT4_07.t";"Day 3";"Across";25,14140195
"417";"AK74_CA1_d3_TT4_08.t";"Day 3";"Across";11,70420691
"418";"CMG159_recut_s8_TT1_2.t";"Day 3";"Across";19,82529377
"419";"CMG159_recut_s8_TT1_3.t";"Day 3";"Across";75,84439432
"420";"CMG159_recut_s8_TT1_4.t";"Day 3";"Across";48,06846531
"421";"CMG159_recut_s8_TT2_1.t";"Day 3";"Across";15,27425201
"422";"CMG159_recut_s8_TT2_2.t";"Day 3";"Across";27,71686412
"423";"CMG159_recut_s8_TT2_4.t";"Day 3";"Across";29,84410978
"424";"CMG159_recut_s8_TT2_5.t";"Day 3";"Across";16,4063086
"425";"CMG159_recut_s8_TT2_7.t";"Day 3";"Across";8,768968157
"426";"CMG159_recut_s8_TT2_8.t";"Day 3";"Across";39,74486699
"427";"CMG159_recut_s8_TT2_9.t";"Day 3";"Across";36,23992391
"428";"CMG159_recut_s8_TT4_1.t";"Day 3";"Across";62,16978984
"429";"CMG159_recut_s8_TT4_2.t";"Day 3";"Across";89,43773938
"430";"CMG159_recut_s8_TT4_4.t";"Day 3";"Across";11,19125766
"431";"CMG159_recut_s8_TT4_5.t";"Day 3";"Across";12,8984361
"432";"CMG159_recut_s8_TT4_6.t";"Day 3";"Across";14,312836
"433";"CMG159_recut_s8_TT4_8.t";"Day 3";"Across";13,58023201
"434";"CMG159_recut_s8_TT4_9.t";"Day 3";"Across";10,63567712
"435";"CMG159_recut_s8_TT6_1.t";"Day 3";"Across";23,80359079
"436";"CMG159_recut_s8_TT6_2.t";"Day 3";"Across";77,52457617
"437";"CMG159_recut_s8_TT6_3.t";"Day 3";"Across";27,12866126
"438";"CMG159_recut_s8_TT6_4.t";"Day 3";"Across";13,40352898
"439";"JJ9_CA1_d3_TT2_02.t";"Day 3";"Across";28,12622886
"440";"JJ9_CA1_d3_TT2_03.t";"Day 3";"Across";57,61082332
"441";"JJ9_CA1_d3_TT5_01.t";"Day 3";"Across";29,15397405
"442";"JJ9_CA1_d3_TT5_02.t";"Day 3";"Across";171,340349
"443";"JJ9_CA1_d3_TT5_03.t";"Day 3";"Across";215,7879872
"444";"JJ9_CA1_d3_TT5_04.t";"Day 3";"Across";25,55269136
"445";"K1_CA1_d4_TT2_1.t";"Day 3";"Across";21,37645545
"446";"K1_CA1_d4_TT2_5.t";"Day 3";"Across";15,41679446
"447";"K1_CA1_d4_TT4_2.t";"Day 3";"Across";5,706230313
"448";"MG1_d11_TT2_1.t";"Day 3";"Across";29,72603587
"449";"MG1_d11_TT2_2.t";"Day 3";"Across";20,87680404
"450";"MG1_d11_TT3_10.t";"Day 3";"Across";13,59890304
"451";"MG1_d11_TT3_11.t";"Day 3";"Across";28,9925465
"452";"MG1_d11_TT3_12.t";"Day 3";"Across";16,78134045
"453";"MG1_d11_TT3_13.t";"Day 3";"Across";8,758680373
"454";"MG1_d11_TT3_2.t";"Day 3";"Across";34,90846408
"455";"MG1_d11_TT3_4.t";"Day 3";"Across";72,12967914
"456";"MG1_d11_TT3_6.t";"Day 3";"Across";14,87245728
"457";"MG1_d11_TT3_7.t";"Day 3";"Across";17,51920313
"458";"MG1_d11_TT3_8.t";"Day 3";"Across";25,21855701
"459";"MG1_d11_TT3_9.t";"Day 3";"Across";27,64528957
"460";"CMG159_recut_s8_TT1_1.t";"Day 3";"Across";21,01492237
"461";"CMG159_recut_s8_TT2_3.t";"Day 3";"Across";53,6623836
"462";"CMG159_recut_s8_TT2_6.t";"Day 3";"Across";17,47099251
"463";"CMG159_recut_s8_TT4_10.t";"Day 3";"Across";9,806900105
"464";"CMG159_recut_s8_TT4_3.t";"Day 3";"Across";20,07276724
"465";"CMG159_recut_s8_TT4_7.t";"Day 3";"Across";7,524922256
"466";"JJ9_CA1_d3_TT5_05.t";"Day 3";"Across";42,86617859
"467";"JJ9_CA1_d3_TT5_06.t";"Day 3";"Across";118,7796025
"468";"MG1_d11_TT3_1.t";"Day 3";"Across";34,19441296
"469";"MG1_d11_TT3_3.t";"Day 3";"Across";37,74011325
"470";"MG1_d11_TT3_5.t";"Day 3";"Across";37,59417651
