animalName;sessionName;animalSessionCellName;avgWithinCorrelation;avgAcrossCorrelation;bestAlignedCorrelation;groupId;groupLabel;isCalciumData
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_4.t;0,4065473;0,467390526;0,843257697;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_40.t;0,619811523;0,636189615;0,90438876;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_41.t;0,568704094;0,548621668;0,732196728;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_44.t;0,410306352;0,36780226;0,292389277;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_46.t;0,434337012;0,470481946;0,772535783;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_47.t;0,295624559;0,262619296;0,211090729;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_48.t;0,351901366;0,400268521;0,603053896;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_49.t;0,513382372;0,376491677;0,493227424;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_6.t;0,300124143;0,330449205;0,619227523;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_7.t;0,413671938;0,308720835;0,573522473;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_8.t;0,282249727;0,326183916;0,389332047;1;Day 1;VERDADERO
CMG161_CA1;s1;CMG161_CA1_s1_CMG161_CA1_s1_9.t;0,452459031;0,391814276;0,518954376;1;Day 1;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_1.t;0,411615135;0,360238364;0,605157679;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_10.t;0,331837241;0,363327353;0,575293452;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_11.t;0,45536178;0,428519987;0,714459617;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_12.t;0,447730021;0,342137978;0,432080318;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_13.t;0,501575642;0,363450816;0,530053088;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_14.t;0,294808091;0,371911903;0,757423237;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_16.t;0,343466604;0,409436109;0,69262872;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_17.t;0,580084881;0,409185552;0,389423783;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_18.t;0,648278354;0,594945691;0,802052859;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_19.t;0,523272492;0,52937834;0,796188171;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_2.t;0,487955287;0,544534219;0,894342155;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_21.t;0,48684757;0,329341371;0,404247881;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_23.t;0,416841573;0,391275329;0,576889305;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_24.t;0,355088278;0,384921383;0,617358269;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_25.t;0,402099303;0,40880379;0,493746896;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_26.t;0,250451509;0,237039491;0,309144804;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_27.t;0,417631925;0,447173809;0,812762905;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_28.t;0,597872466;0,633027163;0,736603657;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_3.t;0,462058409;0,380365784;0,340500856;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_31.t;0,510575799;0,515036597;0,805609593;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_32.t;0,324807647;0,327268851;0,491823331;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_33.t;0,654339479;0,69164382;0,861107708;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_35.t;0,330230714;0,263217097;0,390486726;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_36.t;0,430159153;0,397390203;0,562138625;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_37.t;0,468510959;0,432934955;0,54288598;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_38.t;0,391814578;0,389922987;0,559105883;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_39.t;0,462787407;0,523372218;0,611913427;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_4.t;0,386704624;0,484725335;0,882819337;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_42.t;0,317738008;0,326279321;0,553463328;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_46.t;0,46414958;0,502743277;0,745836773;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_5.t;0,459005791;0,410435885;0,653012815;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_51.t;0,69450472;0,625226086;0,777489218;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_6.t;0,431240563;0,439429166;0,710486051;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_60.t;0,446386082;0,395296131;0,477658486;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_8.t;0,440211109;0,2445842;0,393009044;2;Day 2;VERDADERO
CMG161_CA1;s2;CMG161_CA1_s2_CMG161_CA1_s2_9.t;0,313924743;0,360903635;0,628473366;2;Day 2;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_1.t;0,366854354;0,375017923;0,454494881;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_10.t;0,39923298;0,412955633;0,743450826;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_14.t;0,299328285;0,241834347;0,347843727;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_16.t;0,459750551;0,414179763;0,664534893;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_17.t;0,345045566;0,371077349;0,749249629;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_19.t;0,387496929;0,42349146;0,782167787;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_2.t;0,459724758;0,436718134;0,82291527;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_20.t;0,355305196;0,379595126;0,699254528;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_21.t;0,488311371;0,496522117;0,866788813;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_22.t;0,462642225;0,443770362;0,562702735;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_23.t;0,502601164;0,512925415;0,683164894;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_24.t;0,517718805;0,13055426;-0,038214163;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_25.t;0,418280368;0,412868256;0,559187434;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_26.t;0,662292504;0,616985056;0,804090828;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_27.t;0,621454744;0,64566433;0,836829413;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_3.t;0,379786638;0,325017374;0,530354936;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_30.t;0,451434482;0,311257122;0,370861203;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_31.t;0,216194503;0,277851984;0,791687286;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_34.t;0,611982571;0,616983567;0,906858078;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_36.t;0,579385598;0,611388921;0,949652809;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_37.t;0,682411431;0,653287309;0,845189873;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_5.t;0,531673359;0,578846398;0,91234822;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_6.t;0,462407663;0,468544559;0,854566346;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_7.t;0,406678298;0,401392039;0,728170251;3;Day 3;VERDADERO
CMG161_CA1;s3;CMG161_CA1_s3_CMG161_CA1_s3_9.t;0,239585086;0,183219852;0,301709901;3;Day 3;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_1.t;0,457751567;0,395899951;0,624202472;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_10.t;0,433628272;0,496164733;0,714827988;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_100.t;0,453713867;0,311769709;0,422203511;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_101.t;0,562834979;0,567674549;0,754497595;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_102.t;0,45279381;0,356414781;0,406912486;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_103.t;0,35036306;0,357695432;0,39335065;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_104.t;0,618253514;0,661719894;0,844835998;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_105.t;0,631008501;0,62234697;0,836011018;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_106.t;0,513151239;0,473664603;0,594783913;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_107.t;0,688848074;0,695966455;0,875018002;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_108.t;0,641372514;0,693351077;0,907544361;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_109.t;0,491665166;0,462769739;0,516291317;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_11.t;0,467791219;0,533973875;0,865514936;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_110.t;0,750541399;0,758514726;0,870851919;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_112.t;0,531479356;0,512227121;0,664535437;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_113.t;0,517053707;0,494424654;0,557411861;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_114.t;0,434052848;0,472927288;0,637703776;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_115.t;0,554244911;0,463791385;0,707242331;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_116.t;0,537108545;0,531013085;0,547463226;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_117.t;0,700484881;0,715171006;0,934458206;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_118.t;0,540646391;0,422483836;0,521353215;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_119.t;0,618230214;0,678191268;0,860228519;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_12.t;0,508208888;0,498845324;0,727444443;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_120.t;0,27314576;0,331907762;0,54602233;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_121.t;0,470937184;0,445763031;0,703954049;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_123.t;0,420934391;0,391446115;0,351981538;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_124.t;0,422074832;0,410984005;0,495974942;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_125.t;0,673248929;0,698654693;0,878451557;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_126.t;0,554198506;0,564128907;0,764596199;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_127.t;0,624863666;0,454812635;0,578065105;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_128.t;0,30196271;0,359673901;0,576157384;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_129.t;0,442183592;0,37184408;0,724869468;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_13.t;0,398873893;0,379158353;0,674247912;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_130.t;0,483807735;0,495963459;0,754633909;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_131.t;0,509756301;0,454543194;0,671446471;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_132.t;0,58755333;0,40242259;0,518679448;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_133.t;0,569338554;0,563078822;0,824746346;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_134.t;0,592730511;0,499432296;0,475604371;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_135.t;0,366849358;0,331876324;0,429095607;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_136.t;0,423782819;0,470588775;0,716190504;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_137.t;0,764873223;0,784219512;0,951657104;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_138.t;0,598275436;0,45819122;0,505912032;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_139.t;0,217912032;0,268482744;0,195495164;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_14.t;0,440154456;0,463802148;0,569261914;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_140.t;0,477666647;0,538188594;0,870590942;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_141.t;0,4865672;0,382528667;0,382118094;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_142.t;0,551403703;0,593972356;0,876030767;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_143.t;0,569636356;0,544414051;0,713244775;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_145.t;0,318282532;0,413466378;0,825743651;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_146.t;0,603609025;0,517649715;0,719393128;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_148.t;0,531533887;0,415006946;0,611707324;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_149.t;0,412422099;0,352941415;0,36676673;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_15.t;0,406827253;0,41741039;0,24738443;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_150.t;0,645023456;0,401238883;0,51011733;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_151.t;0,553188083;0,54928425;0,761986733;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_152.t;0,502238684;0,565066347;0,779821574;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_153.t;0,471091223;0,264375068;0,261485748;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_155.t;0,408294789;0,500051683;0,516791273;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_157.t;0,521528887;0,529912034;0,80105706;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_159.t;0,335118635;0,448996845;0,656696527;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_16.t;0,288100468;0,207607734;0,355955962;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_161.t;0,468202327;0,530365839;0,667430322;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_163.t;0,561523485;0,516659268;0,676531309;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_164.t;0,624265735;0,558387727;0,625861481;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_165.t;0,57933047;0,46498736;0,646423021;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_167.t;0,75541021;0,75474999;0,920616429;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_168.t;0,607155894;0,572234013;0,785746;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_169.t;0,189492557;0,252915289;0,44252038;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_17.t;0,482223678;0,435067302;0,716379543;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_171.t;0,451152915;0,474634408;0,643339725;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_172.t;0,333628817;0,343378104;0,550106979;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_173.t;0,563090254;0,549280845;0,639906905;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_174.t;0,491476332;0,350816872;0,277060612;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_176.t;0,73199134;0,708743542;0,844893013;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_177.t;0,683178233;0,546569828;0,68578094;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_178.t;0,582120092;0,631485429;0,900056183;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_179.t;0,688648059;0,697626436;0,874773228;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_18.t;0,381732821;0,241083545;0,219332758;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_181.t;0,681126466;0,70869952;0,91178786;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_183.t;0,68376212;0,70943566;0,90578858;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_186.t;0,508189073;0,431055909;0,466855925;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_187.t;0,626990995;0,560689506;0,720876936;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_19.t;0,393754179;0,439824473;0,747302657;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_190.t;0,508714308;0,533606296;0,634104078;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_191.t;0,772672244;0,726282155;0,801384463;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_192.t;0,528632798;0,508309337;0,649021164;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_194.t;0,577128277;0,619215488;0,884520152;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_196.t;0,540539853;0,556403961;0,666078206;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_199.t;0,748712761;0,733445734;0,827287154;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_2.t;0,570406827;0,567258038;0,574126377;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_20.t;0,406587121;0,163071168;0,074415213;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_201.t;0,659304404;0,560604622;0,675590017;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_21.t;0,318294662;0,328795032;0,4366076;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_214.t;0,590208445;0,262451067;0,276996791;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_22.t;0,358894961;0,419615912;0,62979759;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_23.t;0,421713259;0,461546211;0,789036979;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_24.t;0,410470765;0,36690886;0,455330176;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_25.t;0,628117149;0,660811682;0,894705347;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_26.t;0,528177934;0,342807707;0,3293313;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_27.t;0,317505415;0,307217137;0,512067841;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_28.t;0,418364865;0,501443094;0,778945853;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_29.t;0,457527403;0,355259166;0,386814637;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_3.t;0,325664709;0,445020561;0,85863549;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_30.t;0,36282727;0,320515687;0,235168611;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_31.t;0,486093236;0,536085856;0,83749631;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_32.t;0,484071085;0,435782053;0,598447465;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_33.t;0,635805244;0,555689275;0,729905259;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_34.t;0,483648481;0,520879068;0,757678511;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_35.t;0,601024395;0,429061658;0,509734226;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_36.t;0,54095219;0,492772923;0,720303225;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_38.t;0,616657944;0,572989973;0,781946305;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_39.t;0,548521719;0,574320978;0,789441247;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_4.t;0,434390044;0,508059643;0,870388537;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_41.t;0,527640622;0,421156874;0,562487054;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_42.t;0,629615927;0,490355864;0,633573214;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_43.t;0,434501116;0,517231138;0,570156689;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_44.t;0,468225273;0,478240991;0,734029555;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_45.t;0,585347833;0,551874527;0,690998917;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_46.t;0,547170312;0,39821712;0,418663381;1;Day 1;VERDADERO
CMG162_CA1;s1;CMG162_CA1_s1_CMG162_CA1_s1_47.t;0,364917524;0,343848564;0,482129708;1;Day 1;VERDADERO
